name	type	source	detector	wavelength_nominal	units	sampling_frequency
S58-D63	NIRSCWAMPLITUDE	58	63	685	n/a	10.41666666666667
S59-D63	NIRSCWAMPLITUDE	59	63	685	n/a	10.41666666666667
S60-D63	NIRSCWAMPLITUDE	60	63	685	n/a	10.41666666666667
S61-D63	NIRSCWAMPLITUDE	61	63	685	n/a	10.41666666666667
S62-D63	NIRSCWAMPLITUDE	62	63	685	n/a	10.41666666666667
S63-D63	NIRSCWAMPLITUDE	63	63	685	n/a	10.41666666666667
S64-D63	NIRSCWAMPLITUDE	64	63	685	n/a	10.41666666666667
S65-D63	NIRSCWAMPLITUDE	65	63	685	n/a	10.41666666666667
S66-D63	NIRSCWAMPLITUDE	66	63	685	n/a	10.41666666666667
S67-D63	NIRSCWAMPLITUDE	67	63	685	n/a	10.41666666666667
S68-D63	NIRSCWAMPLITUDE	68	63	685	n/a	10.41666666666667
S69-D63	NIRSCWAMPLITUDE	69	63	685	n/a	10.41666666666667
S70-D63	NIRSCWAMPLITUDE	70	63	685	n/a	10.41666666666667
S71-D63	NIRSCWAMPLITUDE	71	63	685	n/a	10.41666666666667
S72-D63	NIRSCWAMPLITUDE	72	63	685	n/a	10.41666666666667
S73-D63	NIRSCWAMPLITUDE	73	63	685	n/a	10.41666666666667
S74-D63	NIRSCWAMPLITUDE	74	63	685	n/a	10.41666666666667
S75-D63	NIRSCWAMPLITUDE	75	63	685	n/a	10.41666666666667
S76-D63	NIRSCWAMPLITUDE	76	63	685	n/a	10.41666666666667
S77-D63	NIRSCWAMPLITUDE	77	63	685	n/a	10.41666666666667
S78-D63	NIRSCWAMPLITUDE	78	63	685	n/a	10.41666666666667
S79-D63	NIRSCWAMPLITUDE	79	63	685	n/a	10.41666666666667
S50-D64	NIRSCWAMPLITUDE	50	64	685	n/a	10.41666666666667
S51-D64	NIRSCWAMPLITUDE	51	64	685	n/a	10.41666666666667
S52-D64	NIRSCWAMPLITUDE	52	64	685	n/a	10.41666666666667
S53-D64	NIRSCWAMPLITUDE	53	64	685	n/a	10.41666666666667
S54-D64	NIRSCWAMPLITUDE	54	64	685	n/a	10.41666666666667
S55-D64	NIRSCWAMPLITUDE	55	64	685	n/a	10.41666666666667
S56-D64	NIRSCWAMPLITUDE	56	64	685	n/a	10.41666666666667
S57-D64	NIRSCWAMPLITUDE	57	64	685	n/a	10.41666666666667
S58-D64	NIRSCWAMPLITUDE	58	64	685	n/a	10.41666666666667
S59-D64	NIRSCWAMPLITUDE	59	64	685	n/a	10.41666666666667
S60-D64	NIRSCWAMPLITUDE	60	64	685	n/a	10.41666666666667
S61-D64	NIRSCWAMPLITUDE	61	64	685	n/a	10.41666666666667
S62-D64	NIRSCWAMPLITUDE	62	64	685	n/a	10.41666666666667
S63-D64	NIRSCWAMPLITUDE	63	64	685	n/a	10.41666666666667
S64-D64	NIRSCWAMPLITUDE	64	64	685	n/a	10.41666666666667
S65-D64	NIRSCWAMPLITUDE	65	64	685	n/a	10.41666666666667
S66-D64	NIRSCWAMPLITUDE	66	64	685	n/a	10.41666666666667
S67-D64	NIRSCWAMPLITUDE	67	64	685	n/a	10.41666666666667
S68-D64	NIRSCWAMPLITUDE	68	64	685	n/a	10.41666666666667
S69-D64	NIRSCWAMPLITUDE	69	64	685	n/a	10.41666666666667
S70-D64	NIRSCWAMPLITUDE	70	64	685	n/a	10.41666666666667
S71-D64	NIRSCWAMPLITUDE	71	64	685	n/a	10.41666666666667
S72-D64	NIRSCWAMPLITUDE	72	64	685	n/a	10.41666666666667
S73-D64	NIRSCWAMPLITUDE	73	64	685	n/a	10.41666666666667
S74-D64	NIRSCWAMPLITUDE	74	64	685	n/a	10.41666666666667
S75-D64	NIRSCWAMPLITUDE	75	64	685	n/a	10.41666666666667
S76-D64	NIRSCWAMPLITUDE	76	64	685	n/a	10.41666666666667
S77-D64	NIRSCWAMPLITUDE	77	64	685	n/a	10.41666666666667
S78-D64	NIRSCWAMPLITUDE	78	64	685	n/a	10.41666666666667
S79-D64	NIRSCWAMPLITUDE	79	64	685	n/a	10.41666666666667
S80-D64	NIRSCWAMPLITUDE	80	64	685	n/a	10.41666666666667
S53-D65	NIRSCWAMPLITUDE	53	65	685	n/a	10.41666666666667
S54-D65	NIRSCWAMPLITUDE	54	65	685	n/a	10.41666666666667
S55-D65	NIRSCWAMPLITUDE	55	65	685	n/a	10.41666666666667
S57-D65	NIRSCWAMPLITUDE	57	65	685	n/a	10.41666666666667
S58-D65	NIRSCWAMPLITUDE	58	65	685	n/a	10.41666666666667
S59-D65	NIRSCWAMPLITUDE	59	65	685	n/a	10.41666666666667
S60-D65	NIRSCWAMPLITUDE	60	65	685	n/a	10.41666666666667
S61-D65	NIRSCWAMPLITUDE	61	65	685	n/a	10.41666666666667
S62-D65	NIRSCWAMPLITUDE	62	65	685	n/a	10.41666666666667
S63-D65	NIRSCWAMPLITUDE	63	65	685	n/a	10.41666666666667
S64-D65	NIRSCWAMPLITUDE	64	65	685	n/a	10.41666666666667
S65-D65	NIRSCWAMPLITUDE	65	65	685	n/a	10.41666666666667
S66-D65	NIRSCWAMPLITUDE	66	65	685	n/a	10.41666666666667
S67-D65	NIRSCWAMPLITUDE	67	65	685	n/a	10.41666666666667
S68-D65	NIRSCWAMPLITUDE	68	65	685	n/a	10.41666666666667
S69-D65	NIRSCWAMPLITUDE	69	65	685	n/a	10.41666666666667
S70-D65	NIRSCWAMPLITUDE	70	65	685	n/a	10.41666666666667
S71-D65	NIRSCWAMPLITUDE	71	65	685	n/a	10.41666666666667
S72-D65	NIRSCWAMPLITUDE	72	65	685	n/a	10.41666666666667
S73-D65	NIRSCWAMPLITUDE	73	65	685	n/a	10.41666666666667
S74-D65	NIRSCWAMPLITUDE	74	65	685	n/a	10.41666666666667
S75-D65	NIRSCWAMPLITUDE	75	65	685	n/a	10.41666666666667
S77-D65	NIRSCWAMPLITUDE	77	65	685	n/a	10.41666666666667
S78-D65	NIRSCWAMPLITUDE	78	65	685	n/a	10.41666666666667
S79-D65	NIRSCWAMPLITUDE	79	65	685	n/a	10.41666666666667
S81-D65	NIRSCWAMPLITUDE	81	65	685	n/a	10.41666666666667
S82-D65	NIRSCWAMPLITUDE	82	65	685	n/a	10.41666666666667
S53-D66	NIRSCWAMPLITUDE	53	66	685	n/a	10.41666666666667
S54-D66	NIRSCWAMPLITUDE	54	66	685	n/a	10.41666666666667
S55-D66	NIRSCWAMPLITUDE	55	66	685	n/a	10.41666666666667
S56-D66	NIRSCWAMPLITUDE	56	66	685	n/a	10.41666666666667
S57-D66	NIRSCWAMPLITUDE	57	66	685	n/a	10.41666666666667
S58-D66	NIRSCWAMPLITUDE	58	66	685	n/a	10.41666666666667
S59-D66	NIRSCWAMPLITUDE	59	66	685	n/a	10.41666666666667
S60-D66	NIRSCWAMPLITUDE	60	66	685	n/a	10.41666666666667
S61-D66	NIRSCWAMPLITUDE	61	66	685	n/a	10.41666666666667
S62-D66	NIRSCWAMPLITUDE	62	66	685	n/a	10.41666666666667
S63-D66	NIRSCWAMPLITUDE	63	66	685	n/a	10.41666666666667
S64-D66	NIRSCWAMPLITUDE	64	66	685	n/a	10.41666666666667
S65-D66	NIRSCWAMPLITUDE	65	66	685	n/a	10.41666666666667
S66-D66	NIRSCWAMPLITUDE	66	66	685	n/a	10.41666666666667
S67-D66	NIRSCWAMPLITUDE	67	66	685	n/a	10.41666666666667
S68-D66	NIRSCWAMPLITUDE	68	66	685	n/a	10.41666666666667
S69-D66	NIRSCWAMPLITUDE	69	66	685	n/a	10.41666666666667
S70-D66	NIRSCWAMPLITUDE	70	66	685	n/a	10.41666666666667
S71-D66	NIRSCWAMPLITUDE	71	66	685	n/a	10.41666666666667
S72-D66	NIRSCWAMPLITUDE	72	66	685	n/a	10.41666666666667
S73-D66	NIRSCWAMPLITUDE	73	66	685	n/a	10.41666666666667
S74-D66	NIRSCWAMPLITUDE	74	66	685	n/a	10.41666666666667
S75-D66	NIRSCWAMPLITUDE	75	66	685	n/a	10.41666666666667
S76-D66	NIRSCWAMPLITUDE	76	66	685	n/a	10.41666666666667
S77-D66	NIRSCWAMPLITUDE	77	66	685	n/a	10.41666666666667
S78-D66	NIRSCWAMPLITUDE	78	66	685	n/a	10.41666666666667
S79-D66	NIRSCWAMPLITUDE	79	66	685	n/a	10.41666666666667
S80-D66	NIRSCWAMPLITUDE	80	66	685	n/a	10.41666666666667
S81-D66	NIRSCWAMPLITUDE	81	66	685	n/a	10.41666666666667
S82-D66	NIRSCWAMPLITUDE	82	66	685	n/a	10.41666666666667
S83-D66	NIRSCWAMPLITUDE	83	66	685	n/a	10.41666666666667
S54-D67	NIRSCWAMPLITUDE	54	67	685	n/a	10.41666666666667
S55-D67	NIRSCWAMPLITUDE	55	67	685	n/a	10.41666666666667
S56-D67	NIRSCWAMPLITUDE	56	67	685	n/a	10.41666666666667
S57-D67	NIRSCWAMPLITUDE	57	67	685	n/a	10.41666666666667
S58-D67	NIRSCWAMPLITUDE	58	67	685	n/a	10.41666666666667
S59-D67	NIRSCWAMPLITUDE	59	67	685	n/a	10.41666666666667
S60-D67	NIRSCWAMPLITUDE	60	67	685	n/a	10.41666666666667
S61-D67	NIRSCWAMPLITUDE	61	67	685	n/a	10.41666666666667
S62-D67	NIRSCWAMPLITUDE	62	67	685	n/a	10.41666666666667
S63-D67	NIRSCWAMPLITUDE	63	67	685	n/a	10.41666666666667
S64-D67	NIRSCWAMPLITUDE	64	67	685	n/a	10.41666666666667
S65-D67	NIRSCWAMPLITUDE	65	67	685	n/a	10.41666666666667
S66-D67	NIRSCWAMPLITUDE	66	67	685	n/a	10.41666666666667
S67-D67	NIRSCWAMPLITUDE	67	67	685	n/a	10.41666666666667
S68-D67	NIRSCWAMPLITUDE	68	67	685	n/a	10.41666666666667
S69-D67	NIRSCWAMPLITUDE	69	67	685	n/a	10.41666666666667
S70-D67	NIRSCWAMPLITUDE	70	67	685	n/a	10.41666666666667
S71-D67	NIRSCWAMPLITUDE	71	67	685	n/a	10.41666666666667
S72-D67	NIRSCWAMPLITUDE	72	67	685	n/a	10.41666666666667
S73-D67	NIRSCWAMPLITUDE	73	67	685	n/a	10.41666666666667
S74-D67	NIRSCWAMPLITUDE	74	67	685	n/a	10.41666666666667
S75-D67	NIRSCWAMPLITUDE	75	67	685	n/a	10.41666666666667
S76-D67	NIRSCWAMPLITUDE	76	67	685	n/a	10.41666666666667
S77-D67	NIRSCWAMPLITUDE	77	67	685	n/a	10.41666666666667
S78-D67	NIRSCWAMPLITUDE	78	67	685	n/a	10.41666666666667
S79-D67	NIRSCWAMPLITUDE	79	67	685	n/a	10.41666666666667
S80-D67	NIRSCWAMPLITUDE	80	67	685	n/a	10.41666666666667
S81-D67	NIRSCWAMPLITUDE	81	67	685	n/a	10.41666666666667
S82-D67	NIRSCWAMPLITUDE	82	67	685	n/a	10.41666666666667
S83-D67	NIRSCWAMPLITUDE	83	67	685	n/a	10.41666666666667
S84-D67	NIRSCWAMPLITUDE	84	67	685	n/a	10.41666666666667
S55-D68	NIRSCWAMPLITUDE	55	68	685	n/a	10.41666666666667
S56-D68	NIRSCWAMPLITUDE	56	68	685	n/a	10.41666666666667
S58-D68	NIRSCWAMPLITUDE	58	68	685	n/a	10.41666666666667
S59-D68	NIRSCWAMPLITUDE	59	68	685	n/a	10.41666666666667
S60-D68	NIRSCWAMPLITUDE	60	68	685	n/a	10.41666666666667
S61-D68	NIRSCWAMPLITUDE	61	68	685	n/a	10.41666666666667
S62-D68	NIRSCWAMPLITUDE	62	68	685	n/a	10.41666666666667
S63-D68	NIRSCWAMPLITUDE	63	68	685	n/a	10.41666666666667
S64-D68	NIRSCWAMPLITUDE	64	68	685	n/a	10.41666666666667
S65-D68	NIRSCWAMPLITUDE	65	68	685	n/a	10.41666666666667
S66-D68	NIRSCWAMPLITUDE	66	68	685	n/a	10.41666666666667
S67-D68	NIRSCWAMPLITUDE	67	68	685	n/a	10.41666666666667
S68-D68	NIRSCWAMPLITUDE	68	68	685	n/a	10.41666666666667
S69-D68	NIRSCWAMPLITUDE	69	68	685	n/a	10.41666666666667
S70-D68	NIRSCWAMPLITUDE	70	68	685	n/a	10.41666666666667
S71-D68	NIRSCWAMPLITUDE	71	68	685	n/a	10.41666666666667
S72-D68	NIRSCWAMPLITUDE	72	68	685	n/a	10.41666666666667
S73-D68	NIRSCWAMPLITUDE	73	68	685	n/a	10.41666666666667
S74-D68	NIRSCWAMPLITUDE	74	68	685	n/a	10.41666666666667
S75-D68	NIRSCWAMPLITUDE	75	68	685	n/a	10.41666666666667
S76-D68	NIRSCWAMPLITUDE	76	68	685	n/a	10.41666666666667
S77-D68	NIRSCWAMPLITUDE	77	68	685	n/a	10.41666666666667
S78-D68	NIRSCWAMPLITUDE	78	68	685	n/a	10.41666666666667
S79-D68	NIRSCWAMPLITUDE	79	68	685	n/a	10.41666666666667
S80-D68	NIRSCWAMPLITUDE	80	68	685	n/a	10.41666666666667
S82-D68	NIRSCWAMPLITUDE	82	68	685	n/a	10.41666666666667
S83-D68	NIRSCWAMPLITUDE	83	68	685	n/a	10.41666666666667
S84-D68	NIRSCWAMPLITUDE	84	68	685	n/a	10.41666666666667
S117-D68	NIRSCWAMPLITUDE	117	68	685	n/a	10.41666666666667
S123-D68	NIRSCWAMPLITUDE	123	68	685	n/a	10.41666666666667
S57-D69	NIRSCWAMPLITUDE	57	69	685	n/a	10.41666666666667
S58-D69	NIRSCWAMPLITUDE	58	69	685	n/a	10.41666666666667
S59-D69	NIRSCWAMPLITUDE	59	69	685	n/a	10.41666666666667
S61-D69	NIRSCWAMPLITUDE	61	69	685	n/a	10.41666666666667
S62-D69	NIRSCWAMPLITUDE	62	69	685	n/a	10.41666666666667
S63-D69	NIRSCWAMPLITUDE	63	69	685	n/a	10.41666666666667
S64-D69	NIRSCWAMPLITUDE	64	69	685	n/a	10.41666666666667
S65-D69	NIRSCWAMPLITUDE	65	69	685	n/a	10.41666666666667
S66-D69	NIRSCWAMPLITUDE	66	69	685	n/a	10.41666666666667
S67-D69	NIRSCWAMPLITUDE	67	69	685	n/a	10.41666666666667
S68-D69	NIRSCWAMPLITUDE	68	69	685	n/a	10.41666666666667
S69-D69	NIRSCWAMPLITUDE	69	69	685	n/a	10.41666666666667
S70-D69	NIRSCWAMPLITUDE	70	69	685	n/a	10.41666666666667
S71-D69	NIRSCWAMPLITUDE	71	69	685	n/a	10.41666666666667
S72-D69	NIRSCWAMPLITUDE	72	69	685	n/a	10.41666666666667
S73-D69	NIRSCWAMPLITUDE	73	69	685	n/a	10.41666666666667
S74-D69	NIRSCWAMPLITUDE	74	69	685	n/a	10.41666666666667
S75-D69	NIRSCWAMPLITUDE	75	69	685	n/a	10.41666666666667
S76-D69	NIRSCWAMPLITUDE	76	69	685	n/a	10.41666666666667
S77-D69	NIRSCWAMPLITUDE	77	69	685	n/a	10.41666666666667
S78-D69	NIRSCWAMPLITUDE	78	69	685	n/a	10.41666666666667
S79-D69	NIRSCWAMPLITUDE	79	69	685	n/a	10.41666666666667
S80-D69	NIRSCWAMPLITUDE	80	69	685	n/a	10.41666666666667
S81-D69	NIRSCWAMPLITUDE	81	69	685	n/a	10.41666666666667
S82-D69	NIRSCWAMPLITUDE	82	69	685	n/a	10.41666666666667
S83-D69	NIRSCWAMPLITUDE	83	69	685	n/a	10.41666666666667
S85-D69	NIRSCWAMPLITUDE	85	69	685	n/a	10.41666666666667
S86-D69	NIRSCWAMPLITUDE	86	69	685	n/a	10.41666666666667
S57-D70	NIRSCWAMPLITUDE	57	70	685	n/a	10.41666666666667
S58-D70	NIRSCWAMPLITUDE	58	70	685	n/a	10.41666666666667
S59-D70	NIRSCWAMPLITUDE	59	70	685	n/a	10.41666666666667
S60-D70	NIRSCWAMPLITUDE	60	70	685	n/a	10.41666666666667
S61-D70	NIRSCWAMPLITUDE	61	70	685	n/a	10.41666666666667
S62-D70	NIRSCWAMPLITUDE	62	70	685	n/a	10.41666666666667
S63-D70	NIRSCWAMPLITUDE	63	70	685	n/a	10.41666666666667
S64-D70	NIRSCWAMPLITUDE	64	70	685	n/a	10.41666666666667
S65-D70	NIRSCWAMPLITUDE	65	70	685	n/a	10.41666666666667
S66-D70	NIRSCWAMPLITUDE	66	70	685	n/a	10.41666666666667
S67-D70	NIRSCWAMPLITUDE	67	70	685	n/a	10.41666666666667
S68-D70	NIRSCWAMPLITUDE	68	70	685	n/a	10.41666666666667
S69-D70	NIRSCWAMPLITUDE	69	70	685	n/a	10.41666666666667
S70-D70	NIRSCWAMPLITUDE	70	70	685	n/a	10.41666666666667
S71-D70	NIRSCWAMPLITUDE	71	70	685	n/a	10.41666666666667
S72-D70	NIRSCWAMPLITUDE	72	70	685	n/a	10.41666666666667
S73-D70	NIRSCWAMPLITUDE	73	70	685	n/a	10.41666666666667
S74-D70	NIRSCWAMPLITUDE	74	70	685	n/a	10.41666666666667
S75-D70	NIRSCWAMPLITUDE	75	70	685	n/a	10.41666666666667
S76-D70	NIRSCWAMPLITUDE	76	70	685	n/a	10.41666666666667
S77-D70	NIRSCWAMPLITUDE	77	70	685	n/a	10.41666666666667
S78-D70	NIRSCWAMPLITUDE	78	70	685	n/a	10.41666666666667
S79-D70	NIRSCWAMPLITUDE	79	70	685	n/a	10.41666666666667
S80-D70	NIRSCWAMPLITUDE	80	70	685	n/a	10.41666666666667
S81-D70	NIRSCWAMPLITUDE	81	70	685	n/a	10.41666666666667
S82-D70	NIRSCWAMPLITUDE	82	70	685	n/a	10.41666666666667
S83-D70	NIRSCWAMPLITUDE	83	70	685	n/a	10.41666666666667
S84-D70	NIRSCWAMPLITUDE	84	70	685	n/a	10.41666666666667
S85-D70	NIRSCWAMPLITUDE	85	70	685	n/a	10.41666666666667
S86-D70	NIRSCWAMPLITUDE	86	70	685	n/a	10.41666666666667
S87-D70	NIRSCWAMPLITUDE	87	70	685	n/a	10.41666666666667
S58-D71	NIRSCWAMPLITUDE	58	71	685	n/a	10.41666666666667
S59-D71	NIRSCWAMPLITUDE	59	71	685	n/a	10.41666666666667
S60-D71	NIRSCWAMPLITUDE	60	71	685	n/a	10.41666666666667
S61-D71	NIRSCWAMPLITUDE	61	71	685	n/a	10.41666666666667
S62-D71	NIRSCWAMPLITUDE	62	71	685	n/a	10.41666666666667
S63-D71	NIRSCWAMPLITUDE	63	71	685	n/a	10.41666666666667
S64-D71	NIRSCWAMPLITUDE	64	71	685	n/a	10.41666666666667
S65-D71	NIRSCWAMPLITUDE	65	71	685	n/a	10.41666666666667
S66-D71	NIRSCWAMPLITUDE	66	71	685	n/a	10.41666666666667
S67-D71	NIRSCWAMPLITUDE	67	71	685	n/a	10.41666666666667
S68-D71	NIRSCWAMPLITUDE	68	71	685	n/a	10.41666666666667
S69-D71	NIRSCWAMPLITUDE	69	71	685	n/a	10.41666666666667
S70-D71	NIRSCWAMPLITUDE	70	71	685	n/a	10.41666666666667
S71-D71	NIRSCWAMPLITUDE	71	71	685	n/a	10.41666666666667
S72-D71	NIRSCWAMPLITUDE	72	71	685	n/a	10.41666666666667
S73-D71	NIRSCWAMPLITUDE	73	71	685	n/a	10.41666666666667
S74-D71	NIRSCWAMPLITUDE	74	71	685	n/a	10.41666666666667
S75-D71	NIRSCWAMPLITUDE	75	71	685	n/a	10.41666666666667
S76-D71	NIRSCWAMPLITUDE	76	71	685	n/a	10.41666666666667
S77-D71	NIRSCWAMPLITUDE	77	71	685	n/a	10.41666666666667
S78-D71	NIRSCWAMPLITUDE	78	71	685	n/a	10.41666666666667
S79-D71	NIRSCWAMPLITUDE	79	71	685	n/a	10.41666666666667
S80-D71	NIRSCWAMPLITUDE	80	71	685	n/a	10.41666666666667
S81-D71	NIRSCWAMPLITUDE	81	71	685	n/a	10.41666666666667
S82-D71	NIRSCWAMPLITUDE	82	71	685	n/a	10.41666666666667
S83-D71	NIRSCWAMPLITUDE	83	71	685	n/a	10.41666666666667
S84-D71	NIRSCWAMPLITUDE	84	71	685	n/a	10.41666666666667
S85-D71	NIRSCWAMPLITUDE	85	71	685	n/a	10.41666666666667
S86-D71	NIRSCWAMPLITUDE	86	71	685	n/a	10.41666666666667
S87-D71	NIRSCWAMPLITUDE	87	71	685	n/a	10.41666666666667
S88-D71	NIRSCWAMPLITUDE	88	71	685	n/a	10.41666666666667
S59-D72	NIRSCWAMPLITUDE	59	72	685	n/a	10.41666666666667
S60-D72	NIRSCWAMPLITUDE	60	72	685	n/a	10.41666666666667
S62-D72	NIRSCWAMPLITUDE	62	72	685	n/a	10.41666666666667
S63-D72	NIRSCWAMPLITUDE	63	72	685	n/a	10.41666666666667
S64-D72	NIRSCWAMPLITUDE	64	72	685	n/a	10.41666666666667
S65-D72	NIRSCWAMPLITUDE	65	72	685	n/a	10.41666666666667
S66-D72	NIRSCWAMPLITUDE	66	72	685	n/a	10.41666666666667
S67-D72	NIRSCWAMPLITUDE	67	72	685	n/a	10.41666666666667
S68-D72	NIRSCWAMPLITUDE	68	72	685	n/a	10.41666666666667
S69-D72	NIRSCWAMPLITUDE	69	72	685	n/a	10.41666666666667
S70-D72	NIRSCWAMPLITUDE	70	72	685	n/a	10.41666666666667
S71-D72	NIRSCWAMPLITUDE	71	72	685	n/a	10.41666666666667
S72-D72	NIRSCWAMPLITUDE	72	72	685	n/a	10.41666666666667
S73-D72	NIRSCWAMPLITUDE	73	72	685	n/a	10.41666666666667
S74-D72	NIRSCWAMPLITUDE	74	72	685	n/a	10.41666666666667
S75-D72	NIRSCWAMPLITUDE	75	72	685	n/a	10.41666666666667
S76-D72	NIRSCWAMPLITUDE	76	72	685	n/a	10.41666666666667
S77-D72	NIRSCWAMPLITUDE	77	72	685	n/a	10.41666666666667
S78-D72	NIRSCWAMPLITUDE	78	72	685	n/a	10.41666666666667
S79-D72	NIRSCWAMPLITUDE	79	72	685	n/a	10.41666666666667
S80-D72	NIRSCWAMPLITUDE	80	72	685	n/a	10.41666666666667
S81-D72	NIRSCWAMPLITUDE	81	72	685	n/a	10.41666666666667
S82-D72	NIRSCWAMPLITUDE	82	72	685	n/a	10.41666666666667
S83-D72	NIRSCWAMPLITUDE	83	72	685	n/a	10.41666666666667
S84-D72	NIRSCWAMPLITUDE	84	72	685	n/a	10.41666666666667
S86-D72	NIRSCWAMPLITUDE	86	72	685	n/a	10.41666666666667
S87-D72	NIRSCWAMPLITUDE	87	72	685	n/a	10.41666666666667
S88-D72	NIRSCWAMPLITUDE	88	72	685	n/a	10.41666666666667
S117-D72	NIRSCWAMPLITUDE	117	72	685	n/a	10.41666666666667
S123-D72	NIRSCWAMPLITUDE	123	72	685	n/a	10.41666666666667
S61-D73	NIRSCWAMPLITUDE	61	73	685	n/a	10.41666666666667
S62-D73	NIRSCWAMPLITUDE	62	73	685	n/a	10.41666666666667
S63-D73	NIRSCWAMPLITUDE	63	73	685	n/a	10.41666666666667
S65-D73	NIRSCWAMPLITUDE	65	73	685	n/a	10.41666666666667
S66-D73	NIRSCWAMPLITUDE	66	73	685	n/a	10.41666666666667
S67-D73	NIRSCWAMPLITUDE	67	73	685	n/a	10.41666666666667
S68-D73	NIRSCWAMPLITUDE	68	73	685	n/a	10.41666666666667
S69-D73	NIRSCWAMPLITUDE	69	73	685	n/a	10.41666666666667
S70-D73	NIRSCWAMPLITUDE	70	73	685	n/a	10.41666666666667
S71-D73	NIRSCWAMPLITUDE	71	73	685	n/a	10.41666666666667
S72-D73	NIRSCWAMPLITUDE	72	73	685	n/a	10.41666666666667
S73-D73	NIRSCWAMPLITUDE	73	73	685	n/a	10.41666666666667
S74-D73	NIRSCWAMPLITUDE	74	73	685	n/a	10.41666666666667
S75-D73	NIRSCWAMPLITUDE	75	73	685	n/a	10.41666666666667
S76-D73	NIRSCWAMPLITUDE	76	73	685	n/a	10.41666666666667
S77-D73	NIRSCWAMPLITUDE	77	73	685	n/a	10.41666666666667
S78-D73	NIRSCWAMPLITUDE	78	73	685	n/a	10.41666666666667
S79-D73	NIRSCWAMPLITUDE	79	73	685	n/a	10.41666666666667
S80-D73	NIRSCWAMPLITUDE	80	73	685	n/a	10.41666666666667
S81-D73	NIRSCWAMPLITUDE	81	73	685	n/a	10.41666666666667
S82-D73	NIRSCWAMPLITUDE	82	73	685	n/a	10.41666666666667
S83-D73	NIRSCWAMPLITUDE	83	73	685	n/a	10.41666666666667
S84-D73	NIRSCWAMPLITUDE	84	73	685	n/a	10.41666666666667
S85-D73	NIRSCWAMPLITUDE	85	73	685	n/a	10.41666666666667
S86-D73	NIRSCWAMPLITUDE	86	73	685	n/a	10.41666666666667
S87-D73	NIRSCWAMPLITUDE	87	73	685	n/a	10.41666666666667
S89-D73	NIRSCWAMPLITUDE	89	73	685	n/a	10.41666666666667
S90-D73	NIRSCWAMPLITUDE	90	73	685	n/a	10.41666666666667
S61-D74	NIRSCWAMPLITUDE	61	74	685	n/a	10.41666666666667
S62-D74	NIRSCWAMPLITUDE	62	74	685	n/a	10.41666666666667
S63-D74	NIRSCWAMPLITUDE	63	74	685	n/a	10.41666666666667
S64-D74	NIRSCWAMPLITUDE	64	74	685	n/a	10.41666666666667
S65-D74	NIRSCWAMPLITUDE	65	74	685	n/a	10.41666666666667
S66-D74	NIRSCWAMPLITUDE	66	74	685	n/a	10.41666666666667
S67-D74	NIRSCWAMPLITUDE	67	74	685	n/a	10.41666666666667
S68-D74	NIRSCWAMPLITUDE	68	74	685	n/a	10.41666666666667
S69-D74	NIRSCWAMPLITUDE	69	74	685	n/a	10.41666666666667
S70-D74	NIRSCWAMPLITUDE	70	74	685	n/a	10.41666666666667
S71-D74	NIRSCWAMPLITUDE	71	74	685	n/a	10.41666666666667
S72-D74	NIRSCWAMPLITUDE	72	74	685	n/a	10.41666666666667
S73-D74	NIRSCWAMPLITUDE	73	74	685	n/a	10.41666666666667
S74-D74	NIRSCWAMPLITUDE	74	74	685	n/a	10.41666666666667
S75-D74	NIRSCWAMPLITUDE	75	74	685	n/a	10.41666666666667
S76-D74	NIRSCWAMPLITUDE	76	74	685	n/a	10.41666666666667
S77-D74	NIRSCWAMPLITUDE	77	74	685	n/a	10.41666666666667
S78-D74	NIRSCWAMPLITUDE	78	74	685	n/a	10.41666666666667
S79-D74	NIRSCWAMPLITUDE	79	74	685	n/a	10.41666666666667
S80-D74	NIRSCWAMPLITUDE	80	74	685	n/a	10.41666666666667
S81-D74	NIRSCWAMPLITUDE	81	74	685	n/a	10.41666666666667
S82-D74	NIRSCWAMPLITUDE	82	74	685	n/a	10.41666666666667
S83-D74	NIRSCWAMPLITUDE	83	74	685	n/a	10.41666666666667
S84-D74	NIRSCWAMPLITUDE	84	74	685	n/a	10.41666666666667
S85-D74	NIRSCWAMPLITUDE	85	74	685	n/a	10.41666666666667
S86-D74	NIRSCWAMPLITUDE	86	74	685	n/a	10.41666666666667
S87-D74	NIRSCWAMPLITUDE	87	74	685	n/a	10.41666666666667
S88-D74	NIRSCWAMPLITUDE	88	74	685	n/a	10.41666666666667
S89-D74	NIRSCWAMPLITUDE	89	74	685	n/a	10.41666666666667
S90-D74	NIRSCWAMPLITUDE	90	74	685	n/a	10.41666666666667
S91-D74	NIRSCWAMPLITUDE	91	74	685	n/a	10.41666666666667
S62-D75	NIRSCWAMPLITUDE	62	75	685	n/a	10.41666666666667
S63-D75	NIRSCWAMPLITUDE	63	75	685	n/a	10.41666666666667
S64-D75	NIRSCWAMPLITUDE	64	75	685	n/a	10.41666666666667
S65-D75	NIRSCWAMPLITUDE	65	75	685	n/a	10.41666666666667
S66-D75	NIRSCWAMPLITUDE	66	75	685	n/a	10.41666666666667
S67-D75	NIRSCWAMPLITUDE	67	75	685	n/a	10.41666666666667
S68-D75	NIRSCWAMPLITUDE	68	75	685	n/a	10.41666666666667
